,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coffee,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rooster,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
spoon,1.1859237,0.77279127,0.72881484,1.2900336,0.98960686,0.52586204,0.728732,1.1896223,1.2289523,1.4294935,0.73814493,1.3956472,1.3245674,1.1531984,1.2182251,0.97922534,1.0336173,0.5854006,0.52250826,1.3390825,0.7106812,1.0368763,0.9551507,1.0196031,0.58131486,0.79809135,1.0714171,1.2364514,0.826333,0.7456595,1.3347727,1.2615769,0.75167,1.0037265,1.4502877,1.1373514,0.61676246,1.3599744,0.53814507,1.2143766,1.1071898,1.1581092,0.8806969,1.081782,0.88397187,0.7602785,1.3365436,1.3241527,0.9312305,0.98252857,0.7424037,1.0876421,0.2561444,0.9693423,1.1416845,1.004124,1.1666214,0.9102931,1.3958402,0.9623461,1.0965714,0.6845691,0.9243599,1.4051621,0.6871264,1.4687696,0.4303167,1.223226,0.5731683,1.2940277,1.0212858,0.73909307,1.2095323,1.115328,1.1222281,0.7699727,0.71093804,0.7669872,1.1209838,0.7044029,1.3040477,1.2463226,1.1849743,1.4298582,1.222441,0.581613,0.61773807,0.6894916,0.67779374,1.1415172,0.60250914,0.90601933,0.7083562,0.6411606,1.1411283,0.7540678,0.9754657,0.81666476,1.1963257,1.184768,0.8480414,1.448981,0.6871539,0.9122569,0.57663095,1.2703046,0.83135396,1.1194291,0.6638399,0.8730018,0.8022457,1.1336899,0.0,1.1562753,0.73115146,1.1793623,1.4098668,1.3315499,0.68915606,0.8562161,1.0671086,0.8387109,0.66412526,0.7321927,0.82927585,1.2195275,1.1461933,0.74248195,0.63191175,1.3056014
sprinkler,0.7819721,1.2826982,1.0351552,0.78143287,0.67730343,0.9856428,1.1550457,0.6654976,0.8572632,0.71493304,1.3081608,0.8496772,0.71451086,0.80375713,0.8790274,1.0499777,0.82048243,1.3628554,0.94105655,0.7510773,1.3260505,1.0112566,0.56954455,0.9325045,1.2855507,1.1781267,1.0918976,1.026035,0.98106265,1.2164276,0.90548545,0.78771996,1.1360059,1.1772933,0.8958569,1.1060622,1.2880127,0.626449,1.3190918,0.9235648,0.9587331,1.0787702,1.0361493,0.95219386,1.2644649,0.9875293,0.9686544,0.88448924,1.1997395,0.95782954,1.0904832,1.1284148,1.2931832,0.9880529,0.7069465,1.0903525,0.92138183,0.80384076,0.89305985,0.8270074,0.94029117,1.1579622,1.0806743,0.87729573,1.2991877,0.8072859,1.2266992,0.8938667,1.108328,0.9063566,0.8851435,1.0937495,0.8368341,0.9417769,0.8768517,1.2934564,1.1089141,1.3009262,1.1096789,1.3540261,0.88928926,0.81763244,0.91941345,0.90509677,0.78728896,1.2849762,1.2131602,1.2028272,1.1662655,1.0442164,1.2813305,1.2517818,1.2099239,0.8839831,0.95156723,1.1116254,0.8755319,1.2022719,0.95055616,0.90354586,0.7790623,0.87758934,1.1614008,1.1177313,1.2173219,0.9770606,0.8430167,0.9858019,1.3604307,1.1180558,1.2544858,0.97089976,1.1562753,0.0,1.2547504,0.85109544,0.8578143,0.6866405,1.046066,1.349924,1.0005554,0.7218564,1.1982334,0.8828221,0.82131237,0.96278745,0.90886396,1.1715255,1.3172183,0.9731696
strawberry,1.3002802,0.84088373,0.51677465,1.3238317,0.94035774,0.69965947,0.67473906,1.3113065,1.3820456,1.3971444,0.6243985,1.4224464,1.3215461,1.2516518,1.3709186,1.0035723,1.1657456,0.5178126,0.7409833,1.3892789,0.5853027,1.1920804,1.1978843,1.0483812,0.6270702,0.75825614,0.69276357,1.1755643,1.0810432,0.6606415,1.2978233,1.323034,0.84461904,1.059975,1.3967168,1.1493144,0.48158085,1.424992,0.5379832,1.2254031,1.1812745,1.1826808,1.0781332,1.2614119,0.69488287,0.7629466,1.154399,1.1103332,0.81160825,0.93492746,0.63065946,0.91732293,0.7646853,0.9198436,1.3153274,0.8312696,1.1049472,1.0047346,1.1901903,1.1262553,1.1200479,0.540529,0.923069,1.3061693,0.7854656,1.4113541,0.8166984,1.2659813,0.87421334,1.1043576,0.96994215,1.0409063,1.3389614,0.9475878,1.1400516,0.44392824,1.0168784,0.5316678,0.78528994,0.41647077,1.3290519,1.2607821,1.1977463,1.2772025,1.3190235,0.5275234,0.59777945,0.67995375,0.6727812,1.0793816,0.9185507,0.7111267,0.8670621,1.0046589,1.2178065,0.51496416,1.1258208,0.7152428,1.3172305,1.1493222,1.1104846,1.2824118,0.8085346,0.9390013,0.5937855,1.2916877,1.2012247,1.1842965,0.48769104,0.68043244,0.8231625,1.1342715,0.73115146,1.2547504,0.0,1.3276142,1.3452152,1.4501331,0.66017926,0.6445998,0.904227,1.2347372,0.83919615,0.75543606,1.1098111,1.21812,1.1477308,0.8614147,0.52082187,1.3304814
stroller,0.86117864,1.1059064,1.3821208,1.0279723,0.9635279,1.1395088,1.314156,0.67041135,0.91977,0.7493489,1.292517,0.48148888,0.9626819,0.6985705,0.8879787,0.90230525,1.0807885,1.2630749,1.1286696,0.7691018,1.2605593,0.76589924,0.8338974,0.92445654,1.1988292,1.1263138,1.3184013,0.69398326,0.5718745,1.2849526,0.7514327,0.764314,1.1315562,1.1879513,0.7199715,1.1076511,1.465995,0.49693435,1.2579885,0.5194545,0.4774704,0.809381,0.9439913,0.83469975,1.352636,1.1742805,1.111067,0.96195394,1.2366868,1.322727,1.1350311,1.2360337,1.1794616,0.9592883,0.88145566,1.2447059,0.88495076,1.1329147,0.86210525,1.0185319,1.1059368,1.1735255,1.0142812,0.95870256,1.1295873,0.86859655,1.1814133,0.6993072,1.0359702,0.8398696,1.0152445,0.9942329,0.89626443,0.8103364,0.9505595,1.4989567,0.93562424,1.3913097,1.2303882,1.3812029,0.7913896,0.91490006,0.958362,0.8316254,1.0184296,1.3922013,1.3856184,1.0802783,1.3546779,0.9530469,1.0212755,1.2864183,1.066402,1.1006391,0.5980443,1.2155089,0.74874276,1.2683275,0.72898793,0.5287439,0.9152293,0.89658165,0.91565144,1.1903905,1.0635948,0.8273078,1.0032899,0.9254958,1.3749655,1.036671,1.0083824,1.0666327,1.1793623,0.85109544,1.3276142,0.0,0.8026604,0.6153866,1.2012612,1.3179505,1.2564723,0.9727489,1.0581768,0.9161631,0.86572784,0.8895732,0.89876884,0.8013303,1.3168697,0.7694198
sweater,0.88220036,1.1751475,1.3564246,0.54197663,0.9130187,1.2665272,1.436867,0.9015108,0.60871476,0.70552206,1.3106352,0.6122891,0.6718084,0.93559635,0.65214527,1.0729195,1.0462961,1.4636499,1.3442507,0.75016797,1.4473422,1.0272005,0.8797238,1.0958005,1.3948925,1.331253,1.0856946,0.9083895,1.0565678,1.3851705,0.7079451,0.70198894,1.2521902,1.0793997,0.5013565,0.99948627,1.46821,0.77285445,1.471137,0.9301403,0.9884178,0.9237101,1.1232654,0.5617542,1.1748105,1.2150204,0.9127168,0.72529155,0.98344094,1.1635913,1.3326274,0.96904045,1.3677626,1.255033,0.74976385,1.1284859,0.6989827,1.0250828,0.5271483,1.039566,0.7100671,1.2972676,1.1921145,0.31805825,1.2986279,0.2536571,1.3633507,0.9383839,1.3201199,0.7799412,0.9078766,1.0586276,0.5291573,1.1749716,1.0444149,1.2841842,1.0807256,1.2712083,1.0478609,1.4379327,0.7160549,0.8392321,0.5805509,0.29150546,0.7501004,1.4988823,1.4388833,1.2410532,1.3768631,1.028283,1.3610704,1.3323002,1.3708526,1.1850101,0.92609733,1.403638,0.9352631,1.3751194,0.79493356,0.9780799,0.9522037,0.13042402,1.2814696,0.945273,1.396327,0.6608876,0.840994,0.75287503,1.4625366,1.3466822,1.1189808,1.1154956,1.4098668,0.8578143,1.3452152,0.8026604,0.0,0.5583689,1.4209073,1.1506422,0.94725287,0.8121577,1.2657324,1.3446677,1.0690635,0.8812405,0.9441066,1.2775662,1.3814027,0.7442719
table,0.7363271,1.3826342,1.3838658,0.62887436,0.82678884,1.1725974,1.4840716,0.5882373,0.48669118,0.3984565,1.4339852,0.27121973,0.6197369,0.7794849,0.67541397,1.0889344,0.7827699,1.5540189,1.0743489,0.40992635,1.4696457,0.75786746,0.72091985,1.0268425,1.4310197,1.3406531,1.3149266,0.9211812,0.69192827,1.3329823,0.5385772,0.30314302,1.2389754,1.1292754,0.37508953,1.0140996,1.5452411,0.40906048,1.4455187,0.87500936,0.93588126,0.77225643,0.8921082,0.7411116,1.4331105,1.1625869,1.0098773,0.880007,1.2298386,1.141299,1.3095814,1.1858168,1.3794194,1.1513002,0.6386951,1.3154713,1.0558358,0.99509895,0.79369545,0.94443333,0.9048953,1.3733691,1.1473993,0.737705,1.3796058,0.5835219,1.299212,0.61190546,1.1015395,0.9184864,0.82613575,1.1170534,0.6787216,1.1588764,0.9461056,1.4344314,0.985873,1.4987351,1.1137737,1.5301303,0.58237463,0.84357214,0.8138236,0.7366413,0.57121944,1.554106,1.4362464,1.4203091,1.4094305,1.0571835,1.2867161,1.3743739,1.3763304,0.8852964,0.8419087,1.4221592,1.0274532,1.3501947,0.66135836,0.8706392,0.76499987,0.66080076,1.3807774,1.256263,1.3903068,0.72527754,0.627617,0.6575094,1.5722864,1.2359353,1.3292215,1.1358709,1.3315499,0.6866405,1.4501331,0.6153866,0.5583689,0.0,1.3428466,1.4710765,1.1230329,0.7186359,1.2278736,1.2184752,0.62742364,0.79078174,0.8909543,1.1873304,1.5246952,0.63051546
tape,1.1931573,0.82633704,0.7549808,1.3115964,1.0271196,0.7732146,0.68409216,1.1220366,1.3317977,1.2905116,0.70539725,1.393955,1.1753639,1.1672199,1.1468099,0.8621015,0.8920388,0.68255943,0.5838256,1.2755865,0.6300043,1.2779298,1.0100131,0.9213784,0.7299368,0.6792275,0.9644884,1.125335,1.0392708,0.68439084,1.3756983,1.1690625,0.94419897,1.0953985,1.358937,1.1845715,0.5807949,1.3337201,0.6362881,1.1189386,1.0341164,1.2498189,1.0716379,1.1404655,1.009867,0.84106904,1.125662,1.1374967,1.1557751,0.8041951,0.70594764,1.073654,0.73880804,0.83450776,1.2768607,0.85314155,1.0548364,1.0858588,1.2781038,0.9152092,1.3356059,0.47870666,0.90582067,1.2928115,0.86951244,1.4000628,0.6891258,1.2661355,0.8917852,1.1170157,1.1530286,0.94405836,1.3383226,0.85632926,0.93113285,0.7347168,1.0681548,0.7482061,1.0533991,0.63889766,1.2740061,1.1019714,1.1831604,1.3376259,1.2576196,0.5148164,0.6660243,0.74432933,0.7857206,0.9933997,0.7472959,0.76377064,0.8612472,0.7395897,1.1324114,0.6631416,0.986925,0.57297885,1.2331479,1.0897803,1.0471596,1.3945582,0.606839,1.0037539,0.7707099,1.2576003,1.0535824,1.1741676,0.4993304,0.86468524,0.7873655,0.92908376,0.68915606,1.046066,0.66017926,1.2012612,1.4209073,1.3428466,0.0,0.99669236,1.0877053,1.3043096,0.88647187,0.63696206,0.871991,1.1924477,1.0777262,0.8968332,0.660918,1.3487562
toe,1.3135767,0.5158123,0.777983,0.97247714,1.1779845,1.0320015,0.738779,1.380445,1.3454062,1.4721324,0.81215894,1.3737365,1.3102165,1.3120121,1.3782022,1.1175843,1.2519342,0.6995896,1.1378475,1.3883963,0.7659042,1.1335751,1.2985415,1.117142,0.815675,0.98135453,0.5405416,1.1090587,1.208478,0.8790106,1.2717617,1.3123457,0.924988,0.85925806,1.3037221,0.9359538,0.62581193,1.4938424,0.7825158,1.2056296,1.1282022,1.1834261,1.1661464,1.1920987,0.25996375,0.8553323,1.064578,1.0731691,0.1632657,1.0957968,1.0209888,0.35089016,0.8463265,1.1602254,1.2229065,0.54021144,0.86106634,0.9765563,1.0090321,1.2674396,0.590109,0.8431138,1.1184386,1.1284122,0.7395979,1.0562953,0.89045584,1.2379024,1.0676998,1.0104599,1.1351312,0.9882901,1.0496219,1.1039977,1.1684989,0.5793877,1.0155327,0.33772182,0.58813924,0.58045375,1.315437,1.3438314,0.98331296,0.9782667,1.2540767,0.7159539,0.7275802,0.8394311,0.7617498,1.0318024,1.0068096,0.7328671,0.85622513,1.233915,1.2240666,0.8577647,1.0026456,0.9490435,1.3329388,1.2741389,1.1355417,1.0576082,0.7883867,0.7170625,0.74010265,1.187443,1.290607,1.277424,0.543391,0.9576355,0.6421493,0.9401437,0.8562161,1.349924,0.6445998,1.3179505,1.1506422,1.4710765,0.99669236,0.0,0.6709765,1.0744711,0.91476727,1.0748714,1.3941495,1.2453418,1.1952832,0.98232144,0.48966122,1.2698245
tooth,0.87435186,0.96705055,0.9470597,0.8826268,0.97978127,1.0366732,0.9815072,1.204605,1.036431,1.1164043,1.0756781,1.1821071,0.9937829,1.0661854,1.1145512,1.1365851,1.0932628,1.1732441,1.2082676,1.1183176,1.1754235,1.1372615,1.0916865,0.9972826,1.2215086,1.1152083,0.60651636,1.1235253,1.2311137,1.1036422,1.0969458,1.1004186,0.9855872,0.9577426,1.0281168,0.9475179,0.9040835,1.1373372,1.176018,1.1567868,1.243131,1.1465014,1.2113765,1.1606195,0.63014674,1.0502323,0.88795173,0.88245356,0.6022618,0.79723734,1.1440092,0.5464213,1.0987065,1.0571022,0.88187325,0.6326687,0.7394728,0.7195116,0.83957434,1.129643,0.6665036,0.95350575,1.1176794,0.89087945,1.1500696,0.835524,1.0967488,1.131064,1.1994325,0.81875336,1.1020843,1.1852952,0.85465497,1.0792195,0.8942128,0.77490616,1.0579122,0.6271673,0.64456636,1.083668,1.078137,1.0431134,1.025012,0.912536,1.004878,0.99165297,0.95227873,1.2340064,0.9892298,0.99319196,1.275213,0.95671034,1.1349635,1.1520545,1.1249614,1.1441698,1.015826,1.0139972,1.2397628,1.1545602,0.90072656,0.88748,1.0418965,0.8798864,1.2072332,1.0775995,1.0462908,1.0338521,0.87239957,1.0496507,1.101429,0.900459,1.0671086,1.0005554,0.904227,1.2564723,0.94725287,1.1230329,1.0877053,0.6709765,0.0,0.8147404,1.1582512,1.2173169,1.2866809,1.0581384,1.0271128,1.2812362,0.8712059,1.0912918
toothbrush,0.78996027,1.1463176,1.0863297,0.69976413,0.64403224,0.96350706,1.1899506,0.83621,0.71161586,0.8316972,1.3542409,0.8691102,0.76635164,0.8537067,0.8448061,1.2345214,0.89026386,1.4022698,1.0131322,0.82036877,1.3570974,0.8343865,0.59315145,1.0523357,1.293505,1.3728671,0.91425025,1.2264138,0.9637828,1.3194786,0.88114965,0.93109345,1.0677617,0.96975833,0.9368128,0.92157775,1.1153755,0.751337,1.3374457,1.0961696,1.1050696,0.98093605,1.003547,0.937753,1.06108,0.9485984,1.1495366,0.9328962,0.8160717,1.0543941,1.2329855,0.96594775,0.97756594,1.1842256,0.64622104,1.0414493,0.9314697,0.6271104,0.90032554,1.0027353,0.5191883,1.2999034,1.1866186,0.8967575,1.3232571,0.7685152,0.92170966,0.87364125,1.0467656,0.9414788,0.81854033,1.0141504,0.50959045,1.3009987,1.001553,1.1759205,0.9084837,1.1981585,1.0469041,1.3726948,0.89726996,0.9865087,0.865681,0.96210515,0.70827943,1.2074897,1.0345643,1.3324662,1.2064137,1.1060839,1.2504236,1.3458048,1.2059587,0.93817425,1.0328131,1.2653699,0.9106482,1.1926514,0.9665963,1.0263615,0.2647835,0.88535357,1.262536,1.113396,1.1920431,0.9422931,0.6726612,0.86640936,1.3976196,1.2918236,1.1848412,1.0651586,0.8387109,0.7218564,1.2347372,0.9727489,0.8121577,0.7186359,1.3043096,1.0744711,0.8147404,0.0,1.125115,0.97603685,0.87997484,1.0115316,1.0218276,1.0618843,1.2131469,0.93115085
towel,1.2773149,0.7286517,0.94013876,1.1811893,1.2054033,0.91711503,0.6594831,0.9095979,1.2169076,1.2082448,0.7777268,1.0896344,1.2916512,1.143395,0.85163534,0.99277896,0.9343025,0.6928786,0.741084,1.085398,0.72377163,1.0425072,1.1260502,1.0914322,0.6512099,0.8728658,1.1047057,1.038287,0.6978651,0.8664031,1.219674,1.1630441,0.82179934,0.8866773,1.1404214,0.95055145,0.7497895,1.1762543,0.6752561,1.1133095,1.0215423,1.1756771,0.837183,0.9400316,0.89259225,1.0023547,1.0807124,1.3291318,1.0752596,1.0430844,0.77558494,1.1092502,0.49082726,1.0266873,1.3013465,1.0804136,0.9762311,1.0836877,1.4142025,1.1605984,1.2174522,0.84271157,0.98549426,1.2569904,0.6918529,1.2571833,0.6977956,1.0524297,0.82366765,1.1272918,1.1840045,0.76911867,1.1751405,1.0249444,1.0261011,0.9493437,0.21217245,0.8514135,1.0278257,0.7371732,1.1219643,1.258638,1.079171,1.2523811,1.0731151,0.7305165,0.7568693,0.78581655,0.79679745,1.1052191,0.3410989,0.86995727,0.73580563,0.9071653,1.1539928,0.90050906,0.8988761,0.87643605,1.1300682,1.16734,1.1667355,1.3131725,0.6996598,0.8444831,0.7790555,1.1692933,1.0919304,1.1052033,0.7470726,0.89559865,0.6808069,0.9564078,0.66412526,1.1982334,0.83919615,1.0581768,1.2657324,1.2278736,0.88647187,0.91476727,1.1582512,1.125115,0.0,0.90755874,0.8825936,1.2124327,1.1414125,0.89517444,0.84630865,1.2748636
toy,1.0239941,0.87183845,0.637882,1.1992538,0.5514424,0.6180829,0.7319694,0.9620664,1.4192405,1.1754258,0.92554504,1.2736354,1.1644334,0.9518441,1.1496753,0.85962915,0.92036754,0.840392,0.7376724,1.1918786,0.796831,1.2349248,0.7690065,0.9955567,0.91462547,0.77853256,0.8708777,1.0613875,0.9541292,0.9987518,1.367018,1.1697414,0.89660674,1.2423869,1.3630425,1.3093129,0.7184462,1.1344249,0.85675013,0.61768275,0.4711343,1.2998778,1.1196241,1.2080861,1.0976938,0.9235027,1.2461005,1.2027674,1.1380807,1.0159906,0.63373286,1.1798481,0.7847857,0.6267526,1.2641907,1.0369982,0.94932157,0.8432314,1.2719883,0.9572465,1.1909488,0.63765174,0.7616507,1.3612139,1.0561916,1.3458339,0.8128766,1.0977653,0.9912928,1.0002344,1.0417953,1.0045712,1.1276258,0.8021954,1.0470316,0.86804724,1.0200318,0.98887974,1.107751,0.78369766,1.3967427,1.17657,1.186086,1.3069428,1.2018565,0.74900323,0.83778954,0.7322575,0.8878057,0.7991227,0.911821,0.9359949,0.8708191,1.0006776,0.71741056,0.548883,0.664807,0.75211227,1.3132442,0.70791703,0.7674538,1.3847876,0.70043504,1.1876152,0.72787404,1.3401544,1.2380978,1.1455141,0.804129,0.8352799,0.93812,0.9930184,0.7321927,0.8828221,0.75543606,0.9161631,1.3446677,1.2184752,0.63696206,1.0748714,1.2173169,0.97603685,0.90755874,0.0,0.9333249,1.1764246,1.0703801,0.76300025,0.8597001,1.371774
tray,0.97879964,1.1517196,1.0690358,1.0160213,0.90593505,0.9244859,1.1286393,0.6248527,0.85084814,0.8208976,0.9751603,0.7901188,0.8753911,0.98189074,0.8638656,0.9824943,0.5035826,1.0600083,0.4734047,0.5636199,1.0117025,0.9747639,0.675193,0.98202825,0.84057724,0.95720965,1.4160231,1.0817223,0.8128679,0.93066126,1.0053071,0.77469945,0.955178,1.1290052,0.95259035,1.1043054,1.0102152,0.81062543,0.86862266,1.0995675,1.1063464,0.9656324,0.6202465,0.9368247,1.3089628,0.88984585,1.1934513,1.1395106,1.2946826,0.9718536,0.97510177,1.3461862,0.8796593,1.0429316,0.92978674,1.309685,1.2421288,0.9446944,1.199811,0.9861741,1.108051,1.0517044,1.0508498,1.233391,0.95005786,1.1199818,0.70737207,0.98087305,0.8259138,1.1509143,0.9418005,0.9310744,1.0899496,1.0961515,0.99143004,1.1918095,0.8177172,1.2681552,1.218367,1.0863293,0.7389251,1.0417469,1.0717278,1.258355,0.7191977,0.9902356,0.9559437,1.0745039,0.9782225,1.2007881,0.83970094,1.1575848,1.1355295,0.40451092,1.0460703,1.0768188,0.9662954,0.8935143,0.7852563,1.1091307,0.8818531,1.2156303,1.0848508,1.0669985,1.1215603,1.0731419,0.5354407,0.9145275,1.1678265,1.0001314,1.2013001,1.0792686,0.82927585,0.82131237,1.1098111,0.86572784,1.0690635,0.62742364,0.871991,1.3941495,1.2866809,0.87997484,0.8825936,0.9333249,0.0,0.9466672,0.9722359,0.99539155,1.1182199,0.94924647
tree,0.9300438,1.2005861,1.052535,0.9978553,0.96874785,1.0242311,1.2204103,0.9833894,0.8032814,0.8178439,1.0308765,0.8877737,0.8021459,0.8831766,0.8465229,0.6891298,0.99874645,1.165374,1.099121,0.90556973,1.1734047,0.89105916,0.96406645,0.9795276,1.1568881,0.79545057,1.2290366,1.061922,1.0566583,1.0644244,0.83883274,0.8976404,1.0742848,1.1134479,0.8884753,1.0980338,1.1873983,0.8430671,1.1384853,1.0454142,1.0656711,0.8526417,1.0133975,0.9180935,1.1883024,1.067746,0.81801623,0.8870609,1.1610672,0.8982268,1.0867643,1.1952654,1.1439642,1.0584023,0.9689621,1.1488689,1.135252,1.0940996,0.8617273,0.92985713,1.0474443,1.2061467,1.0544362,0.89536655,1.1396127,0.97789204,1.1209499,0.87118703,0.9583526,1.0493556,0.90390927,1.098816,1.0415068,0.94533706,0.96997076,1.113841,1.06704,1.2678583,1.2064328,1.1951338,0.8866887,0.8623388,0.9365325,0.99575776,0.8971766,1.174619,1.1444088,1.134388,1.0079601,1.0101081,1.172981,1.1061487,1.0495344,1.0256114,0.9836402,1.0918769,1.1540649,1.1594145,0.8228714,0.9988746,1.0469773,0.91442335,1.271688,1.0996481,1.1620537,0.88854265,0.9136014,0.8061944,1.2639151,1.0943023,1.2539384,1.1001998,1.2195275,0.96278745,1.21812,0.8895732,0.8812405,0.79078174,1.1924477,1.2453418,1.0581384,1.0115316,1.2124327,1.1764246,0.9466672,0.0,0.68555343,1.0958607,1.2323,0.38802934
truck,0.8468588,1.1410117,1.1244146,1.0553411,1.0267903,1.072457,1.1808985,0.9505114,0.9508485,0.83210886,1.1399211,0.9116336,0.8487204,0.92045045,0.90219575,0.6035979,0.91011715,1.2081022,1.1013962,0.83804536,1.1906844,1.029111,0.9673383,0.9514153,1.17798,0.77170646,1.1519083,1.0029081,1.0323741,1.088094,0.8536499,0.9324741,1.0308431,1.0975829,0.90335065,1.0920107,1.2272432,0.8740487,1.1832744,0.8901087,0.9253496,0.91291785,0.91751814,0.9972172,1.1691669,1.0735956,1.0137109,0.9013406,1.1088417,0.98402107,1.0567362,1.1378568,1.1207334,0.93233526,0.9888875,1.1039859,1.0449766,1.048754,0.91779524,0.92601544,1.0483885,1.1910969,0.9477772,0.99283826,1.1550746,0.98619473,1.1694309,0.87413365,1.0049884,1.046919,0.99969435,1.0118321,1.0357311,0.8831361,0.9551992,1.1757548,0.9911368,1.2197258,1.11656,1.244731,0.88891536,0.91270685,0.97218305,1.0286072,0.8852648,1.2099968,1.2071865,1.1328634,1.1282711,0.93519366,1.0833923,1.1689517,1.1109616,1.0094157,0.85038674,1.0954483,1.0489234,1.0860902,0.8366636,0.96561354,1.0601082,0.97096664,1.0932007,1.1508868,1.2286005,1.0234118,1.0124792,0.9107199,1.2417928,1.0830923,1.2104603,1.1019882,1.1461933,0.90886396,1.1477308,0.89876884,0.9441066,0.8909543,1.0777262,1.1952832,1.0271128,1.0218276,1.1414125,1.0703801,0.9722359,0.68555343,0.0,1.0956283,1.2174717,0.7443851
vacuum,1.1414655,0.83274126,1.0493504,1.2407451,1.2565742,1.0132645,0.8878059,1.0938342,1.2414308,1.1975206,0.73485184,1.1484131,1.2693516,1.0254812,1.1872362,0.8243748,1.0502173,0.5192205,0.97793907,1.1859754,0.7611385,0.65845776,1.0794699,1.0082605,0.5608287,0.7483053,1.068141,0.9884109,0.855283,0.77874047,1.0470798,1.0613189,0.9674872,1.0294161,1.2100422,1.0851728,0.7302599,1.1023839,0.69218206,0.9958886,0.79347754,0.8119824,0.92917013,1.14058,1.0271556,1.1277483,1.2229948,1.1915019,1.0873268,1.084828,0.66980517,1.2217529,0.7327757,0.904144,1.2788239,1.1002853,1.2582889,1.2981137,1.1997834,1.0603485,1.252157,0.867517,0.81956136,1.2655262,0.756826,1.3500516,0.593201,0.79280126,0.60096395,1.2142156,1.1903813,0.8809457,1.3765514,0.943401,1.3142886,1.014793,1.0951356,0.9929586,1.2304931,0.8575838,1.0977564,1.2265882,1.2022836,1.2010367,1.3220747,0.60474944,0.6144403,0.61086977,0.98035765,0.9870286,0.7050393,0.92503756,0.48807287,1.047022,1.0176014,0.7845621,0.9367572,0.81337774,0.84144044,1.0077525,0.8249325,1.2916129,0.68628275,1.0602969,0.5800952,0.9929591,1.2146235,1.1063647,0.84969115,0.83354247,0.8074821,1.2316946,0.74248195,1.1715255,0.8614147,0.8013303,1.2775662,1.1873304,0.8968332,0.98232144,1.2812362,1.0618843,0.89517444,0.76300025,0.99539155,1.0958607,1.0956283,0.0,0.78211635,1.0819948
watch,1.4795762,0.69166243,0.66021454,1.2641706,1.2532334,0.8510179,0.6542998,1.3362701,1.4041889,1.5381305,0.4493276,1.5102193,1.4189403,1.325846,1.4619501,0.99401164,1.1447512,0.3793425,0.7954487,1.4182541,0.42564857,1.220131,1.2103195,1.1679541,0.44906515,0.6418505,0.7219351,1.192217,1.1578659,0.628538,1.3925942,1.3491447,1.0335382,1.0771416,1.447236,1.1936439,0.27372885,1.5555041,0.3571961,1.2881339,1.1577997,1.1689672,1.1255265,1.2550464,0.5522244,0.9107308,1.1309893,1.1668224,0.70097446,1.0156969,0.76364464,0.6992979,0.56672233,1.114088,1.2973387,0.52183294,1.07951,1.0486221,1.2094842,1.2321856,1.0324025,0.4689415,1.0099076,1.3038471,0.6721871,1.3608127,0.48913884,1.3169527,0.86649954,1.164066,1.1653781,1.0849553,1.4053222,1.028715,1.2879465,0.32581758,1.0346918,0.32020748,0.9379352,0.2964759,1.3277761,1.3289809,1.1723413,1.2706735,1.3595822,0.2922237,0.4146223,0.5610815,0.7213824,1.1299359,0.8724411,0.4434669,0.8454131,1.011936,1.257165,0.63548577,0.8972118,0.64134,1.2702605,1.2516468,1.1186877,1.3167607,0.63811207,0.7691599,0.5175607,1.2316478,1.2164035,1.277927,0.2521088,0.84474564,0.6260165,1.0578514,0.63191175,1.3172183,0.52082187,1.3168697,1.3814027,1.5246952,0.660918,0.48966122,0.8712059,1.2131469,0.84630865,0.8597001,1.1182199,1.2323,1.2174717,0.78211635,0.0,1.338125
